id,case_name,brand,agency,year,reason,yt_score,ltwm_page_score,outbound_url,source_url,youtube_title,youtube_author,audit_class,audit_note
2000-hackeysack-nike,HACKEYSACK,NIKE,WIEDEN+KENNEDY PORTLAND,2000,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=jG2JYpiM48U&ab_channel=EclectoTuber,https://lovetheworkmore.com/2000-2/,Tiger Woods Nike Ball Bouncing Commercials (All 3),Eclecto Tuber,ok,
2000-paranoid-director-sony,PARANOID DIRECTOR,SONY,SAATCHI & SAATCHI SINGAPORE,2000,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=G0IRT2Jz9oU,https://lovetheworkmore.com/2000-2/,The downfall of Godfather Kodak 🔻#downfall #casestudy #business #marketing #kodak #sony #ytshorts,Mr. Hamad,ok,
2000-pigeons-bancos-de-alimentos,PIGEONS,BANCOS DE ALIMENTOS,MCCANN SPAIN,2000,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=Z1xN9wGZmig&ab_channel=BrynEff,https://lovetheworkmore.com/2000-2/,Just Feeding The Pigeons,Bryn Eff,ok,
2000-snowball-nike,SNOWBALL,NIKE,WIEDEN+KENNEDY PORTLAND,2000,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=X9HMQVmDJKA,https://lovetheworkmore.com/2000-2/,Controversial campaign: Nike Dream Crazy case study - award winning marketing campaign,Markedu,ok,
2000-sunday-lunch-bisto,SUNDAY LUNCH,BISTO,SAATCHI & SAATCHI EMEA,2000,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=daYPpWDw-eI,https://lovetheworkmore.com/2000-2/,අවුරුදු 17 තරුණයෙක් හදපු කෝටි 2000ක ආදායම් උපයන කිරි බිස්නස් එක | Milkymist Case Study | Simplebooks,Simplebooks,ok,
2000-the-copier-lu-mikado,THE COPIER,LU MIKADO,BETC PARIS,2000,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=CAOwWh-Yr7E&ab_channel=EddyAdman,https://lovetheworkmore.com/2000-2/,Funny Commercial Copy Machine LU Mikado,Eddy Adman,ok,
1999-japanese-braathens-airline,JAPANESE,BRAATHENS AIRLINE,DINAMO REKLAMBYRA,1999,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=ZHnfsY7XF30&ab_channel=makel0s,https://lovetheworkmore.com/1954-1999/,Braathens commercial,makel0s,ok,
1999-fountain-conseco,FOUNTAIN,CONSECO,FALLON MCELLIGOTT MINNEAPOLIS,1999,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=UBFohPit-zQ&ab_channel=VintageFinancialPartners,https://lovetheworkmore.com/1954-1999/,Wishing Well Retirement Plan? – 1998 Conseco Commercial,Vintage Financial Partners,ok,
1999-teeth-loxley-trading-co,TEETH,LOXLEY TRADING CO.,BBDO BANGKOK,1999,low_title_match_vs_youtube,0.1667,0.2,https://www.youtube.com/watch?v=pyt_VaidqyM,https://lovetheworkmore.com/1954-1999/,Nong Pho Milk Teeth SkyExits.com,SkyWonderful,ok,
1998-cologne-mars,COLOGNE,MARS,BBDO NEW YORK,1998,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=CuU9DjeLESY&ab_channel=bigskynt,https://lovetheworkmore.com/1954-1999/,Gheorghe Muresan Cologne,bigskynt,ok,
1998-lamppost-volkswagen,LAMPPOST,VOLKSWAGEN,BMP DDB LONDON,1998,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=eARUX3NP8D4&ab_channel=Mattsfarmm01,https://lovetheworkmore.com/1954-1999/,Volkswagen 'Lamp Post' TV ad,Mattsfarmm01,ok,
1998-statistics-guinness,STATISTICS,GUINNESS,OGILVY & MATHER LONDON,1998,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=nZBfOEFEVuM&ab_channel=TheHallofAdvertising,https://lovetheworkmore.com/1954-1999/,"Guinness - Statistic (1997, UK)",The Hall of Advertising,ok,
1998-lift-axe,LIFT,AXE,AMMIRATI PURIS LINTAS,1998,low_title_match_vs_youtube,0.1667,0.2,https://www.youtube.com/watch?v=Ys1t1h0txW4&ab_channel=stazros,https://lovetheworkmore.com/1954-1999/,Lynx - The Lift,stazros,ok,
1998-car-wash-statoil,CAR WASH,STATOIL,LEO BURNETT,1998,low_title_match_vs_youtube,0.1667,0.2,https://www.youtube.com/watch?v=LtVYK9O0xf0&ab_channel=fleursdemois,https://lovetheworkmore.com/1954-1999/,Statoil,fleursdemois,ok,
1997-architect-polaroid,ARCHITECT,POLAROID,GOODBY SILVERSTEIN & PARTNERS,1997,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=EUDSQRy8gsk&list=PL8qnTFh9BKW0pswWWA85BPZg0bzkTEEDm&index=84&ab_channel=videosfromvincent,https://lovetheworkmore.com/1954-1999/,[Commercial] Polaroid (Sudden call),videos from vincent,ok,
1997-saint-george-britvic,SAINT GEORGE,BRITVIC,HHCL & PARTNERS,1997,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=JzBqc91C-Ig&ab_channel=Adtalk,https://lovetheworkmore.com/1954-1999/,"Susie's No.23 best TV ad/commercial - Blackcurrant Tango ""St George""",SusieWS,ok,
1997-errol-bully-castle-lassie-pa-perkins-bruce-lee-doritos,"“ERROL” BULLY CASTLE, “LASSIE” PA PERKINS, BRUCE LEE",DORITOS,BMP DDB LONDON,1997,low_title_match_vs_youtube,0.1667,1,https://youtu.be/EX_qIhdoA4Q,https://lovetheworkmore.com/1954-1999/,Doritos 1997,Just another ad nerd,ok,
1997-chimps-hbo,CHIMPS,HBO,BBDO NEW YORK,1997,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=LtwDaW22xCg&amp;ab_channel=videosfromvincent,https://lovetheworkmore.com/1954-1999/,[Commercial] HBO (Talking Apes),videos from vincent,ok,
1997-fisherman-budweiser,FISHERMAN,BUDWEISER,GOODBY SILVERSTEIN & PARTNERS,1997,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=-FDh0U4Qxew&ab_channel=ADV,https://lovetheworkmore.com/1954-1999/,Anheuser Busch It`d be weird without beer 1997,ADV,ok,
1996-clydesdale-budweiser,CLYDESDALE,BUDWEISER,DDB NEEDHAM CHICAGO,1996,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=ZNqtNBMfa0E&ab_channel=KateWiltshire,https://lovetheworkmore.com/1954-1999/,"Budweiser ""Football""",Kate Wiltshire,ok,
1996-pa-s-life-espn,PA’S LIFE,ESPN,WIEDEN+KENNEDY PORTLAND,1996,low_title_match_vs_youtube,0.1667,0.2,https://www.youtube.com/watch?v=i4T63tSN6h4&ab_channel=ThisIsSportcenter,https://lovetheworkmore.com/1954-1999/,This Is Sportscenter - Glenn Jacobs PA Life,This Is Sportcenter,ok,
1994-airplane-handelsbanken,AIRPLANE,HANDELSBANKEN,RÖNNBERG MCCANN STOCKHOLM,1994,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=eEYxfdq37Ek&ab_channel=kidkie,https://lovetheworkmore.com/1954-1999/,"Handelsbanken, Fallskärm/Parachute",kidkie,ok,
1994-la-madelon-perrier,LA MADELON,PERRIER,OGILVY & MATHER PARIS,1994,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=fa8t3eD4LPY&ab_channel=SocietePerrierCyprus,https://lovetheworkmore.com/1954-1999/,La madelon,SocietePerrierCyprus,ok,
1994-parking-lot-dreyer-s-grand-ice-cream,PARKING LOT,DREYER’S GRAND ICE CREAM,GOLDBERG MOSER O’NEILL SAN FRANCISCO,1994,low_title_match_vs_youtube,0.1667,0.8333,https://www.youtube.com/watch?v=YAjoNMTgJqk&ab_channel=MikeJustice,https://lovetheworkmore.com/1954-1999/,Edy's Ice Cream Commercial (Grandma lifts car),Mike Justice,ok,
1993-synthetoceras-nissin-food,SYNTHETOCERAS,NISSIN FOOD,HAKUHODO TOKYO,1993,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=MBEQIdGTJdE&ab_channel=DanielLeyva,https://lovetheworkmore.com/1954-1999/,Nissin Cup-O-Noodle Saiga Antelope,Daniel Leyva,ok,
1993-face-cream-boddington-s,FACE CREAM,BODDINGTON’S,BBH LONDON,1993,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=9mp646_H_xo&ab_channel=atariman1988,https://lovetheworkmore.com/1954-1999/,Boddington's beer advert 1992,atariman1988,ok,
1993-the-homicide-johnson-johnson,THE HOMICIDE,JOHNSON & JOHNSON,Y&R SÃO PAULO,1993,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=-Qm5gPhaG8Y&ab_channel=ADV,https://lovetheworkmore.com/1954-1999/,Tek Action 1993,ADV,ok,
1992-beach-aecc,BEACH,AECC,DELVICO BATES BARCELONA,1992,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=G_R3Mq8C8os&ab_channel=ADV,https://lovetheworkmore.com/1954-1999/,The Spanish Cancer Association #2  | 1992,ADV,ok,
1992-snakebite-barclaycard,SNAKEBITE,BARCLAYCARD,BMP DDB LONDON,1992,low_title_match_vs_youtube,0.1667,0.2,https://www.youtube.com/watch?v=1OFT4PoPQyU&ab_channel=Cereal%26OtherAds,https://lovetheworkmore.com/1954-1999/,1995 Barclaycard Rowan Atkinson Snake Bite Advert,Cereal & Other Ads,ok,
1992-la-voiture-3-suisses-mail-order,LA VOITURE,3 SUISSES MAIL ORDER,BDDP,1992,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=N_lQU69J-QA&ab_channel=ADV,https://lovetheworkmore.com/1954-1999/,3 Suisse 1992,ADV,ok,
1991-bee-stafford-miller,BEE,STAFFORD MILLER,GREY LONDON,1991,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=KJPetCgg9x4&ab_channel=ADV,https://lovetheworkmore.com/1954-1999/,Flower Fresh | 1991,ADV,ok,
1991-trendsetters-mcdonald-s,TRENDSETTERS,MCDONALD’S,LEO BURNETT CHICAGO,1991,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=4cX9zusig8Y&ab_channel=ADV,https://lovetheworkmore.com/1954-1999/,McDonalds | 1991,ADV,ok,
1991-homeless-families-telethon,HOMELESS FAMILIES,TELETHON,BBH LONDON,1991,low_title_match_vs_youtube,0.1667,0.2,https://www.youtube.com/watch?v=T8CSbuM9pUI&ab_channel=ADV,https://lovetheworkmore.com/1954-1999/,Shelter | 1991,ADV,ok,
1990-parents-jiffi-condoms,PARENTS,JIFFI CONDOMS,TBWA\LONDON,1990,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=kE6SqUlINt0&ab_channel=Contentment21,https://lovetheworkmore.com/1954-1999/,Jiffy Condoms,Contentment21,ok,
1990-motorex-mc-motorex-motor-oil,MOTOREX MC,MOTOREX MOTOR OIL,CONTEXTA BERNE,1990,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=gYixXwyX4HU&ab_channel=MOTOREX-OilofSwitzerland,https://lovetheworkmore.com/1954-1999/,MOTOREX commercial USA - Movie Gas Station,MOTOREX,ok,
1989-arnold-s-rug-gte,ARNOLD'S RUG,GTE,DDB NEEDHAM,1989,low_title_match_vs_youtube,0.1667,0.6,https://youtu.be/NXx5K1Y5slY,https://lovetheworkmore.com/1954-1999/,Arnold's Drug,classicads,ok,
1989-robot-rowntree-mackintosh,ROBOT,ROWNTREE MACKINTOSH,J.WUNDERMAN THOMPSON,1989,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=rwllkwEZGYQ&ab_channel=Cereal%26OtherAds,https://lovetheworkmore.com/1954-1999/,1989 Polo Made By Hand Advert,Cereal & Other Ads,ok,
1988-answerphone-british-telecom,ANSWERPHONE,BRITISH TELECOM,J. WALTER THOMPSON,1988,low_title_match_vs_youtube,0.1667,0.6,https://youtu.be/OiVINbWR9gc,https://lovetheworkmore.com/1954-1999/,Answerphone BT,classicads,ok,
1988-bargain-british-telecom,BARGAIN,BRITISH TELECOM,J. WALTER THOMPSON,1988,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=AlQ1V1mJTco&ab_channel=SparkleTelecom,https://lovetheworkmore.com/1954-1999/,BT 'Order by Phone' advert 1980s with Maureen Lipman,Sparkle Telecom,ok,
1988-birthday-british-telecom,BIRTHDAY,BRITISH TELECOM,J. WALTER THOMPSON,1988,low_title_match_vs_youtube,0.1667,0.6,https://youtu.be/_So18fsMp7Y,https://lovetheworkmore.com/1954-1999/,Birthday BT,classicads,ok,
1988-dumbwaiters-nynex,DUMBWAITERS,NYNEX,TBWA CHIAT/DAY,1988,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=71KeSflnyEA&ab_channel=robriki1926,https://lovetheworkmore.com/1954-1999/,Classic Nynex-Dumbwaiter,robriki1926,ok,
1987-little-girl-kitten-barilla-pasta,LITTLE GIRL/KITTEN,BARILLA PASTA,,1987,low_title_match_vs_youtube,0.1667,1,https://www.youtube.com/watch?v=YHn8Zg1XJ74&amp;ab_channel=Barilla,https://lovetheworkmore.com/1954-1999/,Barilla Spot: Gattino (1986),Barilla,ok,
1981-rabbit-rabbit-courage,"RABBIT, RABBIT",COURAGE,BOASE MASSIMI POLLITT,1981,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=Ar6KVPrFOzY&ab_channel=nishiot,https://lovetheworkmore.com/1954-1999/,TV Commercial film for VW Rabbit 1980,nishiot,ok,
1979-lexgard-general-electric-corp,LEXGARD,GENERAL ELECTRIC CORP.,BBDO,1979,low_title_match_vs_youtube,0.1667,0.8,https://youtu.be/PBaCuP5ZiCA,https://lovetheworkmore.com/1954-1999/,Lexgard G.E,Great Ads,ok,
1979-negozio-plasmon-dietetici-alimentari,NEGOZIO,PLASMON DIETETICI ALIMENTARI,DDB,1979,low_title_match_vs_youtube,0.1667,0.8,https://youtu.be/b2C7uyHEfNE,https://lovetheworkmore.com/1954-1999/,Negozio Biscotti,Great Ads,ok,
1977-the-lion-gallaher,THE LION,GALLAHER,KMP PARTNERSHIP,1977,low_title_match_vs_youtube,0.1667,0.6,https://www.youtube.com/watch?v=J4yBGgIffYU&list=PL9D59A8632D2D71D0&index=5&ab_channel=kanneslionsbox,https://lovetheworkmore.com/1954-1999/,Каннские львы (1977),kanneslionsbox,ok,
1977-venice-wall-s-ice-cream,VENICE,WALL'S ICE CREAM,LINTAS,1977,low_title_match_vs_youtube,0.1667,0.8,https://www.youtube.com/watch?v=zxgjpMzFlSc&ab_channel=NinaPerez,https://lovetheworkmore.com/1954-1999/,Walls   Cornetto   Venice   1983   UK Advert,Nina Perez,ok,
1977-dusk-birds-eye-foods,DUSK,BIRDS EYE FOODS,LINTAS,1977,low_title_match_vs_youtube,0.1667,0.8,https://youtu.be/qf8cpVHgE-k,https://lovetheworkmore.com/1954-1999/,Garden Peas - Dusk,Great Ads,ok,
1977-le-figurant-premiere,LE FIGURANT,PREMIERE,ROUX SEGUELA CAYZAC,1977,low_title_match_vs_youtube,0.1667,0.4,https://youtu.be/WdFtWniYpyU,https://lovetheworkmore.com/1954-1999/,Le Figurant,Great Ads,ok,
1973-presse-regionale-syndicat-de-la-presse-regionale-francaise,PRESSE REGIONALE,SYNDICAT DE LA PRESSE REGIONALE FRANCAISE,SYNERGIE,1973,low_title_match_vs_youtube,0.1667,0.8,https://youtu.be/41Rs94Lz32Y,https://lovetheworkmore.com/1954-1999/,"Regional Press, 1973",Wei Al,ok,
1971-dickmacher-wasaknaecke-heumann,DICKMACHER,WASAKNAECKE HEUMANN,OGILVY & MATHER,1971,low_title_match_vs_youtube,0.1667,0.6,https://youtu.be/DidNufPX0SY,https://lovetheworkmore.com/1954-1999/,German Dickmacher,Wei Al,ok,
1971-monk-williams-hymbert,MONK,WILLIAMS & HYMBERT,GEER DU BOIS,1971,low_title_match_vs_youtube,0.1667,0.6,https://youtu.be/yxWt1ZxETcU,https://lovetheworkmore.com/1954-1999/,Monk,classicads,ok,
1971-gorilla-american-tourister-luggage,GORILLA,AMERICAN TOURISTER LUGGAGE,DDB,1971,low_title_match_vs_youtube,0.1667,0.8,https://www.youtube.com/watch?v=7MwZ_FqDJ40&ab_channel=HannahGabrielle,https://lovetheworkmore.com/1954-1999/,AmericanTourister_Gorilla.MOV,Hannah Gabrielle,ok,
1970-kaferkiller-volkswagen,KAFERKILLER,VOLKSWAGEN,DDB NEW YORK,1970,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=fO570gg2cBs&ab_channel=GeorgSauer,https://lovetheworkmore.com/1954-1999/,"VW Käfer Werbung ""Käferkiller""",Georg Sauer (Schorsch),ok,
1970-schilhof-gesundheitsbeh-rde-hamburg,SCHILHOF,GESUNDHEITSBEHÖRDE HAMBURG,HCF WERBEAGENTUR,1970,low_title_match_vs_youtube,0.1667,0.6,https://youtu.be/NGOjC4Eudr4,https://lovetheworkmore.com/1954-1999/,Schilhof Commercial 1970s (German),Wei Al,ok,
1969-funeral-volkswagen,FUNERAL,VOLKSWAGEN,DDB NEW YORK,1969,low_title_match_vs_youtube,0.1667,0.4,https://www.youtube.com/watch?v=jqcCqjrJ9HE&ab_channel=TobyHorry,https://lovetheworkmore.com/1954-1999/,VW  Beetle Funeral Cortege Ad  - 1960s,Toby Horry,ok,
2025-don-t-drink-hertog-jan-hertog-jan,DON’T DRINK HERTOG JAN,HERTOG JAN,GUT AMSTERDAM,2025,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=pn80885I5OY,https://lovetheworkmore.com/2025-2/,,,ok,manual_fix
2024-don-t-drink-hertog-jan-hertog-jan,DON’T DRINK HERTOG JAN,HERTOG JAN,GUT AMSTERDAM,2024,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=pn80885I5OY,https://lovetheworkmore.com/2024-2/,,,ok,manual_fix
2024-reef-relief-stream2sea,REEF RELIEF,STREAM2SEA,MCCANN DEMAND LONDON,2024,missing_youtube_meta,0,0.6,https://www.youtube.com/watch?v=ScYcPkvXTBA,https://lovetheworkmore.com/2024-2/,,,ok,manual_fix
2024-reviews-for-naturalization-heinz,REVIEWS FOR NATURALIZATION,HEINZ,AFRICA SÃO PAULO,2024,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=IkeDIFGss_o,https://lovetheworkmore.com/2024-2/,,,ok,manual_fix
2024-the-big-shake-up-aktion-deutschland-hilft,THE BIG SHAKE UP,AKTION DEUTSCHLAND HILFT,HAVAS DUSSELDORF,2024,missing_youtube_meta,0,1,https://www.youtube.com/watch?v=ZoaNxl3trZQ,https://lovetheworkmore.com/2024-2/,,,ok,manual_fix
2024-tres-reinserta,TRES,REINSERTA,GREY MEXICO,2024,missing_youtube_meta,0,0.4,https://www.youtube.com/watch?v=2VigOwl6UO0,https://lovetheworkmore.com/2024-2/,,,ok,manual_fix
2024-unsilence-the-violence-terre-des-femmes,UNSILENCE THE VIOLENCE,TERRE DES FEMMES,SCHOLZ & FRIENDS HAMBURG,2024,missing_youtube_meta,0,1,https://www.youtube.com/watch?v=zMyVRs0gxz8,https://lovetheworkmore.com/2024-2/,,,ok,manual_fix
2023-is-that-heinz-heinz,IS THAT HEINZ?,HEINZ,WUNDERMAN THOMPSON TURKEY ISTANBUL,2023,missing_youtube_meta,0,0.4,https://www.youtube.com/watch?v=QUsfW9_nLls,https://lovetheworkmore.com/2023-2/,,,ok,manual_fix
2023-second-best-ikea,SECOND BEST,IKEA,DAVID MADRID + INGO HAMBURG,2023,missing_youtube_meta,0,0.6,https://www.youtube.com/watch?v=peo8h--U8dA,https://lovetheworkmore.com/2023-2/,,,ok,manual_fix
2023-she-j-b,SHE,J&B,EL RUSO DE ROCKY MADRID,2023,missing_youtube_meta,0,0.2,https://www.youtube.com/watch?v=dFW2U1vcf84,https://lovetheworkmore.com/2023-2/,,,ok,manual_fix
2023-smiles-everywhere-colgate,SMILES EVERYWHERE,COLGATE,VMLY&R SÃO PAULO,2023,missing_youtube_meta,0,0.6,https://www.youtube.com/watch?v=0_RiSBqeyoA,https://lovetheworkmore.com/2023-2/,,,ok,manual_fix
2023-unexaminable-the-vif-network,#UNEXAMINABLE,THE VIF NETWORK,DDB ROMANIA BUCHAREST,2023,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=4JIU_U0Q5ks,https://lovetheworkmore.com/2023-2/,,,ok,manual_fix
2022-a-chat-away-from-everything-itau,A CHAT AWAY FROM EVERYTHING,ITAU,GREY ARGENTINA BUENOS AIRES,2022,missing_youtube_meta,0,1,https://www.youtube.com/watch?v=mgZmJud3Enk,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-a-lockdown-love-story-heineken,A LOCKDOWN LOVE STORY,HEINEKEN,PUBLICIS ITALY MILAN,2022,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=ZchuDEuzKBY,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-an-ad-in-an-ad-in-an-ad-oatly,AN AD IN AN AD IN AN AD,OATLY,OATLY MALMÖ,2022,missing_youtube_meta,0,0.2,https://www.youtube.com/watch?v=RKkOmA45I6w,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-an-unlikely-friendship-prime-video,AN UNLIKELY FRIENDSHIP,PRIME VIDEO,PRIME VIDEO LONDON,2022,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=CeplYZefWA8,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-eat-a-swede-swedish-food-federation,EAT A SWEDE,SWEDISH FOOD FEDERATION,MCCANN STOCKHOLM,2022,missing_youtube_meta,0,1,https://www.youtube.com/watch?v=iS4kd3mojYE,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-fifa21-x-midnight-ramadan-league-ea-games,FIFA21 X MIDNIGHT RAMADAN LEAGUE,EA GAMES,ADAM&EVEDDB LONDON,2022,missing_youtube_meta,0,1,https://www.youtube.com/watch?v=-LeDD4vnxXk,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix
2022-gear-up-bank-of-montreal,GEAR UP,BANK OF MONTREAL,FCB CANADA TORONTO,2022,missing_youtube_meta,0,0.6,https://www.youtube.com/watch?v=zXbxJG7TgFY,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-have-a-word-mayor-of-london,HAVE A WORD,MAYOR OF LONDON,OGILVY LONDON,2022,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=XJ9G6OchKrs,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-lil-dicky-quartertime-show-gopuff,LIL DICKY QUARTERTIME SHOW,GOPUFF,MIRIMAR LOS ANGELES,2022,missing_youtube_meta,0,1,https://www.youtube.com/watch?v=qyH7jiUwEYM,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix
2022-one-second-suit-h-m,ONE/SECOND/SUIT,H&M,UNCOMMON CREATIVE STUDIO LONDON,2022,missing_youtube_meta,0,0.6,https://www.youtube.com/watch?v=Ft1Qn1fgCHs,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-para-expansion-canadian-paralympic-committee,PARA EXPANSION,CANADIAN PARALYMPIC COMMITTEE,BBDO TORONTO,2022,missing_youtube_meta,0,1,https://www.youtube.com/watch?v=3XLznK0UoaI,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix
2022-plasticoff-whirlpool,PLASTICOFF,WHIRLPOOL,VMLY&R MEXICO MEXICO CITY,2022,missing_youtube_meta,0,0.4,https://www.youtube.com/watch?v=A776v--ADmE,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-staybl-german-parkinson-association,STAYBL,GERMAN PARKINSON ASSOCIATION,HAVAS NEW YORK,2022,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=c84mIHXsF2Y,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-super-human-paralympics-c4,SUPER.HUMAN.,PARALYMPICS / C4,SOMESUCH LONDON,2022,missing_youtube_meta,0,0.6,https://www.youtube.com/watch?v=k_uuOZXXZ8I,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix_bulk_youtube_search
2022-superhero-mcdonald-s,SUPERHERO,MCDONALD’S,TBWA\ESPAÑA MADRID,2022,missing_youtube_meta,0,0.4,https://www.youtube.com/watch?v=k5eIKH3lXaE,https://lovetheworkmore.com/2022-2/,,,ok,manual_fix
2019-allan-gray-father-s-share-allan-gray,ALLAN GRAY FATHER’S SHARE,ALLAN GRAY,KING JAMES GROUP CAPE TOWN,2019,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=8EaxK1O9OwE,https://lovetheworkmore.com/2019-2/,,,ok,manual_fix
2019-apple-at-work-the-underdogs-apple,APPLE AT WORK: THE UNDERDOGS,APPLE,SMUGGLER LOS ANGELES,2019,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=asKvPLmjxXY,https://lovetheworkmore.com/2019-2/,,,ok,manual_fix
2019-pride-shield-mergence-foundation,PRIDE SHIELD,ÉMERGENCE FOUNDATION,RETHINK MONTREAL,2019,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=5GpbjNjq2Fw,https://lovetheworkmore.com/2019-2/,,,ok,manual_fix
2019-the-sign-coca-cola,THE SIGN,COCA COLA,PUBLICIS MILAN,2019,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=vapKVXpPhiY&t=1s,https://lovetheworkmore.com/2019-2/,,,ok,manual_fix
2018-my-line-ministry-of-communications-information,MY LINE,MINISTRY OF COMMUNICATIONS & INFORMATION,MULLENLOWE BOGOTÁ,2018,missing_youtube_meta,0,0.8,https://www.youtube.com/watch?v=cncg7GXsOio,https://lovetheworkmore.com/2018-2/,,,ok,manual_fix
